"Translation Info:
#---------------------------
302,3,9,"Gospodaru naš, Ti ćeš, doista, sakupiti ljude na Dan u koji nema sumnje! Allah, doista, ne krši obećanje Svoje!""",""
303,3,10,"Onima koji ne vjeruju, kod Allaha sigurno neće koristiti imeci njihovi, a ni djeca njihova, i oni su gorivo za Vatru.",""
304,3,11,"Kao što su to i faraonovi ljudi, te oni prije njih koji su znakove naše lažnim smatrali, pa ih je Allah zbog grijeha njihovih kaznio. A Allah žestoko kažnjava.",""
305,3,12,"Reci onima koji ne vjeruju: ""Bit ćete pobijeđeni i u džehennemu okupljeni, a užasno je to boravište!""",""
306,3,13,"Vi ste imali znak u dvjema grupama koje su se sukobile: jednoj koja se borila na Allahovom putu, i drugoj, nevjerničkoj. Oni su ih vidjeli dvostruko brojnijim od sebe. A Allah Svojom pomoći podržava koga On hoće! To je, doista, pouka za one koji su razboriti.",""
307,3,14,"Ljudima je uljepšana ljubav prema strastima; ženama, sinovima, gomilama zlata i srebra, rasnim konjima, stoci i zemlji za obrađivanje. To su užici ovosvjetskoga života, a najljepše je mjesto povratka kod Allaha.",""
308,3,15,"Reci: ""Hoćete li da vas obavijestim šta je bolje od toga?"" Oni koji se budu uščuvali, kod Gospodara svoga imat će džennetske bašče kroz koje rijeke teku, u kojima će vječno boraviti, i supruge očišćene i zadovoljstvo od Allaha. Allah dobro vidi robove Svoje.",""
309,3,16,"To su oni koji govore: ""Gospodaru naš, mi doista vjerujemo, pa oprosti nam grijehe naše i sačuvaj nas od patnje u Vatri!""",""
310,3,17,"Strpljivi, i iskreni, i Allahu poslušni, i koji od imetka dijele, i koji u osvit zore za oprost mole.",""
311,3,18,"Allah svjedoči da nema boga osim Njega, a i meleki i učeni, postupajući pravedno. Nema boga osim Njega, Silnog i Mudrog.",""
312,3,19,"Vjera je kod Allaha, doista, islam! A oni kojima je data Knjiga podvojili su se baš onda kada im je došlo znanje, i to iz međusobne zlobe. A onaj ko ne vjeruje u ajete i znakove Allahove – pa, Allah, zaista, brzo sviđa račune.",""
313,3,20,"Ako se oni budu prepirali s tobom, reci: ""Ja se samo Allahu predajem, kao i oni koji me slijede!"" I reci onima kojima je data Knjiga i nepismenima: ""Da li ste islam primili?"" Pa ako prime islam, onda su oni na Pravom putu, a ako odbiju, tvoje je jedino da obznaniš. A Allah dobro vidi robove Svoje.",""
314,3,21,"Onima koji ne vjeruju u znakove Allahove i koji vjerovjesnike ubijaju neopravdano, i ubijaju one koji traže da se po pravdi postupa prema ljudima, navijesti bolnu patnju.",""
315,3,22,"To su oni čija djela su poništena i na dunjaluku i na ahiretu, i kojima niko neće u pomoć priteći.",""
316,3,23,"Zar ne vidiš one kojima je dat udio u Knjizi?! Pozivaju se Allahovoj Knjizi da im se po njoj sudi, a zatim se neki od njih, okrećući se od toga, udaljavaju.",""
317,3,24,"To je zato što oni govore: ""Vatra nas neće ni dodirnuti više od nekoliko dana!"", i u njihovoj vjeri ih zavarava to što su izmišljali.",""
318,3,25,"A šta će biti kada ih sakupimo onoga Dana u koji nema sumnje, i kada svako dobije ono što je zaslužio? A njima zulum neće biti učinjen.",""
319,3,26,"Reci: ""Allahu moj! Koji svu vlast imaš! Ti vlast daješ kome hoćeš, a oduzimaš od koga Ti hoćeš! Ti uzvisuješ koga hoćeš, a unizuješ koga hoćeš! U Tvojoj ruci je dobro! Ti, doista, nad svime imaš moć.""",""
320,3,27,"Ti uvodiš noć u dan i uvodiš dan u noć! Živo izvodiš iz mrtvog i mrtvo izvodiš iz živog! Ti opskrbljuješ koga hoćeš, bez ikakva računa!",""
321,3,28,"Neka vjernici za prisne prijatelje i zaštitnike ne uzimaju nevjernike mimo vjernika, a ko to čini, s Allahom nema ništa! Učinite to samo ako se time od njih štitite! Allah vas na Sebe upozorava, a kod Allaha je konačno odredište.",""
322,3,29,"Reci: ""Skrivali vi ono što je u prsima vašim ili pokazivali, Allah to zna. On zna sve što je na nebesima i što je na Zemlji. Allah nad svime ima moć!""",""
323,3,30,"Onoga dana kada svako ugleda pred sobom dobro koje je uradio, a i zlo isto tako, poželjet će da je između njih i njega udaljenost velika. A Allah vas na Sebe upozorava i Allah je milosrdan prema robovima Svojim.",""
324,3,31,"Reci: ""Ako vi Allaha volite, onda mene slijedite, i vas će Allah voljeti i grijehe vam oprostiti! A Allah je Onaj Koji oprašta grijehe i milostiv je.""",""
325,3,32,"Reci: ""Pokoravajte se Allahu i Poslaniku!"" A ako se oni okrenu, Allah, doista, ne voli nevjernike.",""
326,3,33,"Doista je Allah odabrao Adema, i Nuha, i porodicu Ibrahimovu, i porodicu Imranovu nad drugim svjetovima,",""
327,3,34,"kao potomstvo, jedne od drugih. Allah je Onaj Koji sve čuje i Onaj Koji sve zna.",""
328,3,35,"Kada Imranova žena reče: ""Gospodaru moj, ovo što je u trbuhu mome ja zaista zavjetujem Tebi na službu, pa primi to od mene, zbilja si Ti Svečujući i Sveznajući.""",""
329,3,36,"A nakon što je rodila, ona reče: “Gospodaru moj, rodila sam žensko!” – a Allah najbolje zna šta je ona rodila, a muško nije kao žensko. “Dala
sam joj ime Merjema. Ja nju i porod njezin stavljam pod Tvoju zaštitu od prokletog šejtana.”",""
330,3,37,"Pa je Gospodar njezin lijepo primi, i učini da lijepo izraste i da se o njoj Zekerijja brine. Kad god bi joj Zekerijja u mihrab ušao, kod nje bi hrane našao. ""Odakle ti ovo, Merjema?"", pitao bi on, a ona bi odgovorila: ""To je od Allaha! Allah, doista, opskrbljuje koga hoće, bez ikakva računa.""",""
331,3,38,"Tu Zekerijja zamoli Gospodara svoga: ""Gospodaru moj, podari mi od Sebe čestita potomka, Ti doista molbu čuješ!""",""
332,3,39,"I dok se on, stojeći u odaji, molio, meleci ga pozvaše i rekoše: “Allah te
raduje Jahjaom, koji će vjerovati u onog koji je Riječ Allahova, prvakom, čednim čovjekom i vjerovjesnikom, potomkom čestitih!”",""
333,3,40,"""Gospodaru moj"", reče on, ""odakle ću ja imati sina kada me starost ophrvala, a i žena mi je nerotkinja?"" ""Eto tako"", reče On, ""Allah čini što On hoće.""",""
334,3,41,"""Gospodaru moj"", zamoli Zekerijja, ""daj mi neki znak!"" ""Znak će biti"", reče On, ""što tri dana s ljudima nećeš govoriti, osim išaretorn! I mnogo spominji Gospodara svoga i hvali Ga krajem dana i rano ujutro.""",""
335,3,42,"I kada meleci kazaše: ""O Merjem, tebe je, doista, Allah odabrao i čistom učinio! On te je nad ženama svih svjetova odabrao!""",""
336,3,43,"""Merjema, budi skrušena i pokorna Gospodaru svome, i sedždu i ruku čini s onima koji u namazu ruku čine.""",""
337,3,44,"To su neke od vijesti o onome što čulima nije dokučivo, a koje ti objavljujemo. Ti nisi bio među njima kada su pera svoja pobacali da bi vidjeli koji će se o Merjemi brinuti, a nisi bio među njima ni kada su se prepirali.",""
338,3,45,"I kada meleci rekoše: ""Merjema, Allah te obveseljava onim koji je Riječ Njegova, čije je ime Mesih, Isa, sin Merjemin, ugledan i na dunjaluku i na ahiretu i jedan od Allahu bliskih!",""
339,3,46,"On će govoriti ljudima i u kolijevci, i kao odrastao, i on je jedan od dobrih!""",""
340,3,47,"Ona reče: ""Gospodaru moj, kako ću ja imati dijete kada me muškarac nije dodirnuo?!"" ""Eto, tako"", reče, ""Allah stvara šta On hoće. Kada nešto odredi, On samo kaže: 'Budi!' i to biva.""",""
341,3,48,"On će ga poučiti Knjizi i mudrosti, i Tevratu i Indžilu.",""
342,3,49,"I poslat će ga kao poslanika sinovima Israilovim: ""Donio sam vam znak od Gospodara vašega: oblikovat ću vam od ilovače nešto poput ptice, i u nju puhnuti, pa će, Allahovom dozvolom, ptica biti; iscijelit ću slijepa od rođenja i gubava, i oživljavat ću mrtve dozvolom Allahovom; i kazivat ću vam šta jedete i šta u domovima vašim pohranjujete. U svemu tome ima dokaza za vas, ako vjernici budete.",""
343,3,50,"Potvrđujući tako istinitost Tevrata, objavljenog prije mene, i dopuštajući nešto što vam je bilo zabranjeno, ja vam donosim dokaz od Gospodara vašega. Pa Allaha se bojte, a meni pokorni budite!",""
344,3,51,"Allah je doista i moj i vaš Gospodar i Njemu ibadet činite. To je Pravi put!",""
345,3,52,"I kada je Isa osjetio da oni ne vjeruju, rekao je: ""Ko su pomagači moji na putu prema Allahu?"" ""Mi smo pomagači Allahovi"", rekoše učenici, ""mi u Allaha vjerujemo, a ti budi svjedok da smo mi muslimani – predani.""",""
346,3,53,"Gospodaru naš, mi vjerujemo u ono što si Ti objavio, mi Poslanika slijedimo, pa upiši nas među svjedoke!",""
347,3,54,"A oni su lukavstvo smišljali, pa je i Allah njima lukavstvo priredio. A Allah najbolje lukavstvo priređuje.",""
348,3,55,"I kada Allah reče: ""Isa, Ja ću te uzeti i k Sebi te uzdignuti! Očistiti te od nevjernika, i učinit ću da oni koji te slijede budu iznad onih koji ne vjeruju do Kijametskog dana. Zatim ćete se Meni vratiti, pa ću Ja presuditi o onome u čemu ste se razilazili.",""
349,3,56,"Što se tiče onih koji ne vjeruju, njih ću na strašne muke staviti na dunjaluku i na ahiretu, i oni neće imati pomagača.",""
350,3,57,"A onima koji budu vjerovali i dobra djela činili, On će punu nagradu dati. A, Allah ne voli zulumćare.",""
351,3,58,"Ovo što ti kazujemo jesu ajeti i Opomena usavršena.",""
352,3,59,"Primjer Isaov doista je kod Allaha isti kao i primjer Ademov: od prašine ga je stvorio, a zatim mu rekao: ""Budi!"" i on bi!",""
353,3,60,"Istina je od Gospodara tvoga, pa zato nikako ne budi od onih koji sumnjaju.",""
354,3,61,"A onima koji s tobom o njemu budu raspravljali, nakon što ti je došlo znanje, reci: ""Dođite, pozvat ćemo sinove naše i sinove vaše, i žene naše i žene vaše, a doći ćemo i mi i vi, pa ćemo se proklinjati i Allahovo prokletstvo na one koji lažu prizvati!""",""
355,3,62,"Ovo je, doista, istinito kazivanje, i nema boga osim Allaha! A Allah je doista Silni i Mudri!",""
356,3,63,"A ako se oni okrenu, pa Allah, doista, dobro zna smutljivce.",""
357,3,64,"Reci: ""O vi kojima je Knjiga data, dođite da se okupimo uz riječi koje mi i vi podjednako dijelimo: da nikoga osim Allaha ne obožavamo, da Mu ništa ne pridružujemo, i da jedni druge, pored Allaha, bogovima ne smatramo!"" Pa, ako se oni okrenu, vi recite: ""Budite svjedoci da smo mi muslimani!""",""
358,3,65,"O vi kojima je Knjiga data, zašto se o Ibrahimu prepirete kada su Tevrat i Indžil poslije njega objavljeni!? Zar vi ne razumijete?!",""
359,3,66,"Eto, vi raspravljate o onome o čemu imate neko znanje, ali zašto raspravljate o onome o čemu nemate nikakvoga znanja? A Allah zna, a vi ne znate.",""
360,3,67,"Ibrahim nije bio ni židov ni kršćanin, već pravi vjernik, musliman. On višebožac nije bio!",""
361,3,68,"Doista su najbliži ljudi Ibrahimu oni koji su ga slijedili, i ovaj Vjerovjesnik i oni koji vjeruju. A Allah je zaštitnik vjernika.",""
362,3,69,"Neki kojima je Knjiga data voljeli bi da vas na stranputicu odvedu. Ali oni ne odvode u zabludu nikoga drugoga do sebe, a da to i ne osjećaju.",""
363,3,70,"O vi kojima je data Knjiga, zašto u Allahove ajete ne vjerujete, a svjedoci ste da su Istina!?",""
364,3,71,"O vi kojima je data Knjiga, zašto Istinu neistinom zaogrćete, i krijete Istinu, a vi je znate!?",""
365,3,72,"Neki kojima je Knjiga data govore: ""Vjerujte u ono što je objavljeno onima koji vjeruju, u početku dana, a porecite to na kraju dana, ne bi li i oni svoju vjeru napustili!?",""
366,3,73,"I vjerujte i povjeravajte se samo onome ko slijedi vašu vjeru!"" Ti reci: ""Doista je prava uputa Allahova uputa!"" I govore: ""Ne vjerujte i ne povjeravajte se ikome, pa da nekome bude dato kao što je dato vama ili da ima dokaz pred Gospodarom vašim!"" Reci: ""Zaista je sve dobro u ruci Allahovoj i On ga daje kome On hoće!"" A Allah je neizmjerno darežljiv i Onaj Koji sve zna.",""
367,3,74,"On Svoju milost daje kome hoće. Allah je posjednik velikog dobra.",""
368,3,75,"Ima onih kojima je data Knjiga koji će ti vratiti ako im povjeriš tovar blaga, a ima ih koji ti neće vratiti ako im povjeriš i samo jedan dinar, osim ako ga od njih ne budeš stalno potraživao. To je zato jer oni govore: ""Nama nije grijeh što učinimo nepismenima"", i o Allahu govore laži, a znaju istinu.",""
369,3,76,"Međutim, ko obavezu svoju ispunjava i grijeha se kloni, pa Allah, doista, voli bogobojazne.",""
370,3,77,"Doista, oni koji za obavezu svoju prema Allahu i zakletve svoje kupuju nešto što malo vrijedi, na ahiretu nikakva udjela neće imati. Allah s njima neće govoriti, niti će na njih pogledati na Kijametskom danu, niti će ih očistiti. Njima pripada patnja bolna.",""
371,3,78,"Jedna skupina njihova uvija jezike svoje!"" Knjigu čitajući, da biste vi pomislili da je to iz Knjige, a to nije iz Knjige. I govore: 'To je od Allaha!"", a to nije od Allaha. I govore na Allaha laži, a to znaju.",""
372,3,79,"Nije primjereno čovjeku da mu Allah da Knjigu, i mudrost, i vjerovjesništvo, a zatim da govori ljudima: ""Budite robovi moji, a ne Allahovi!"", nego: ""Budite učeni i pobožni, time što Knjizi poučavate i što je i sami proučavate!""",""
373,3,80,"On vam ne naređuje da meleke i vjerovjesnike gospodarima smatrate. Zar da vam naređuje nevjerovanje, nakon što ste postali muslimani?!",""
374,3,81,"I kada je Allah od vjerovjesnika čvrsto obećanje uzeo: ""Kad god da vam podarim Knjigu i mudrost, zatim vam dođe poslanik koji potvrđuje da je istina ono što vi imate, da li biste sigurno u njega vjerovali i njega pomogli?!"" Da li potvrđujete i prihvaćate obavezu prema Meni?"", reče. ""Potvrđujemo!"", odgovoriše. ""Budite onda svjedoci!"", reče On, ""a i Ja s vama svjedočim!""",""
375,3,82,"A oni koji se i poslije toga okrenu, doista su to nevjernici.",""
376,3,83,"Zar pored Allahove vjere žele neku drugu, kada se Njemu predaju, milom ili silom, i oni na nebesima i na Zemlji, i Njemu će vraćeni biti?!",""
377,3,84,"Reci: ""Mi vjerujemo u Allaha i u ono što je objavljeno nama, i što je objavljeno Ibrahimu, i Ismailu, i Ishaku, i Jakubu i potomcima, i u ono što je dato Musau i Isau i vjerovjesnicima od Gospodara njihovoga; mi nikakvu razliku između njih ne pravimo, i mi smo Njemu predani.""",""
378,3,85,"A onaj ko želi neku drugu vjeru osim islama, neće mu biti primljena, i on će na drugom svijetu biti među gubitnicima.",""
379,3,86,"Kako Allah da uputi na Pravi put narod koji ne vjeruje nakon što je vjerovao i svjedočio da je Poslanik istina, i Jasni dokazi su mu došli!? Allah neće uputiti na Pravi put narod koji zulum čini.",""
380,3,87,"A to su oni čija je kazna prokletstvo od Allaha i meleka i svih ljudi!",""
381,3,88,"U njemu će vječno ostati i patnja im olakšana biti neće, niti će im se vremena dati.",""
382,3,89,"Izuzetak su oni koji se pokaju poslije toga i poprave, a Allah je, doista, Onaj Koji oprašta grijehe i milostiv je.",""
383,3,90,"Doista, onima koji postanu nevjernici, nakon što su vjerovali, zatim postanu još veći nevjernici, pokajanje neće biti primljeno i oni su sigurno zalutali.",""
384,3,91,"Zaista, nijednom od onih koji nisu vjerovali, a koji i umru kao nevjernici, neće biti prihvaćeno da se otkupe pa makar to bilo sve blago na Zemlji. Njima pripada patnja bolna i oni neće imati nikakvog pomagača.",""
385,3,92,"Nećete postići dobro sve dok ne budete dijelili od onoga što vam je drago. A šta god da dijelite, Allah to dobro zna.",""
386,3,93,"Svaka hrana bila je dozvoljena sinovima Israilovim, osim one koju je Israil sam sebi zabranio prije nego je Tevrat objavljen bio. Reci: ""Donesite Tevrat i čitajte ga, ako istinu govorite!""",""
387,3,94,"A oni koji o Allahu iznose laži i poslije toga, oni su, doista, zulumćari.",""
388,3,95,"Reci: ""Allah istinu govori!"" – da slijedite vjeru Ibrahimovu, koji je pravi vjernik bio. On u višebošce nije spadao!",""
389,3,96,"Prva bogomolja podignuta za ljude jest ona u Bekki, blagoslovljena i putokaz svjetovima.",""
390,3,97,"U njoj su znamenja očevidna, mjesto na kojem je stajao Ibrahim. I onaj ko u nju uđe, bit će siguran. Hodočastiti Kabu, radi Allaha, dužan je svako ko bude u mogućnosti do nje doći. A ko ne vjeruje – pa, Allah je, doista, neovisan o svjetovima.",""
391,3,98,"Reci: ""O sljedbenici Knjige, zašto u Allahova ajete i znakove ne vjerujete. Allah je svjedok svega što radite!""",""
392,3,99,"Reci: ""O vi kojima je Knjiga data, zašto onoga koji vjeruje od Allahove vjere odvraćate, želeći da je iskrivite, a svjedoci ste da je istina!? A Allah ne zanemaruje ono što vi radite.""",""
393,3,100,"O vi koji vjerujete, ako se budete pokoravali jednoj skupini onih kojima je data Knjiga, oni će vas, nakon što ste prihvatili pravu vjeru, ponovo vratiti u nevjernike!",""
394,3,101,"A kako da ne vjerujete kada vam se kazuju Allahovi ajeti i kad je među vama Poslanik Njegov?! A ko se čvrsto drži Allaha, on je na Pravi put upućen.",""
395,3,102,"O vi koji vjerujete, bojte se Allaha istinskom bogobojaznošću i nipošto ne umirite osim kao muslimani!",""
396,3,103,"Svi se čvrsto držite za Allahovo uže i ne razjedinjujte se! I sjetite se blagodati Allahove prema vama, kada ste bili neprijatelji, pa je On sjedinio srca vaša i postali ste, Njegovom milošću, braća! I bili ste na ivici vatrene jame, pa vas je On od nje spasio. Tako vam Allah objašnjava ajete i znakove Svoje da biste se ispravnim putem uputili.",""
397,3,104,"I neka među vama bude grupa ljudi koja na dobro poziva i naređuje dobro i odvraća od zla. To su oni koji su uspjeli.",""
398,3,105,"I ne budite kao oni koji su se razjedinili i razišli, nakon što su im jasni dokazi već došli! Njima pripada patnja velika.",""
399,3,106,"Na Dan kada će neka lica pobijeljeti, a neka pocrnjeti. Onima čija lica budu pocrnjela bit će rečeno: ""Zar ste postali nevjernici nakon vašeg vjerovanja?! Pa iskusite patnju zato što niste vjerovali!""",""
400,3,107,"A oni čija lica pobijele, pa u milosti Allahovoj su, oni će u njoj vječno ostati.",""
401,3,108,"To su Allahovi ajeti koje tebi istinito kazujemo. A Allah ne želi da bilo kome zulum učini.",""
402,3,109,"Allahu pripada sve što je na nebesima i što je na Zemlji, i Allahu se sve vraća.",""
403,3,110,"Vi ste najbolji narod koji se ikada pojavio: tražite da se čini dobro, a odvraćate od zla, i vjerujete u Allaha! A kada bi sljedbenici Knjige vjerovali, bilo bi bolje za njih; među njima ima vjernika, ali – većina njih su buntovnici.",""
404,3,111,"Oni vam ne mogu nauditi, nego vas mogu samo uznemiriti. Ako vas napadnu, dat će se u bijeg, i poslije im pomoći biti neće.",""
405,3,112,"Ma gdje se našli, oni su poniženi, osim ako su pod zaštitom Allahovom i zaštitom drugih ljudi. Oni su zaslužili srdžbu Allahovu i bijeda je pala na njih, zato što u ajete i dokaze Allahove nisu vjerovali i što su vjerovjesnike bespravno ubijali, zato što su Allahu bili nepokorni, i što su prešli svaku granicu u griješenju.",""
406,3,113,"Nisu svi oni isti! Među onima kojima je Knjiga data ima ispravnih, koji po cijelu noć ajete Allahove uče i sedždu Mu čine.",""
407,3,114,"Oni u Allaha i ahiret vjeruju, naređuju da se čine dobra djela, a odvraćaju od zlih, i žure činiti dobro. Oni su među dobrima.",""
408,3,115,"Kakvo god dobro da urade, neće im biti negirano, a Allah dobro zna one koji se Njega boje.",""
409,3,116,"Doista, one koji ne vjeruju neće odbraniti imeci njihovi, niti djeca njihova; oni će stanovnici Vatre biti, u kojoj će vječno ostati.",""
410,3,117,"Primjer onoga što oni u ovosvjetskom životu udijele sličan je ledenom vjetru koji pogodi usjeve ljudi koji su sami sebi zulum učinili, pa ih uništi. Njima Allah nije zulum učinio, nego ga oni sami sebi čine.",""
411,3,118,"O vi koji vjerujete, ne uzimajte za bliske prijatelje i zaštitnike druge mimo vas, jer drugi vam propast žele, jedva čekaju da muka dopadnete! Mržnja izbija iz usta njihovih, dok je ono što kriju grudi njihove još gore. Mi vam dokaze iznosimo, ako razumijete.",""
412,3,119,"Eto, vi njih volite, a oni vas ne vole, a vi vjerujete u sve Knjige. Kada vas sretnu, oni govore: ""Vjerujemo!"", a čim se nasamo nađu, od zlobe prema vama vrhove prstiju grizu. Reci: ""Umrite od muke!"" Allah, doista, dobro zna šta je u grudima.",""
413,3,120,"Ako vas zadesi kakvo dobro, to ih ozlojedi; a zadesi li vas kakva nevolja, obraduju joj se. Ako se budete strpjeli i bogobojazni bili, njihovo lukavstvo vam nimalo neće nauditi. A Allah, doista, sve što oni rade obuhvata.",""
414,3,121,"I sjeti se kada si poranio, porodicu svoju ostavio, da vjernicima odrediš mjesta za borbu. A Allah je Onaj Koji sve čuje i Onaj Koji sve zna.",""
415,3,122,"Kada dvije skupine vaše gotovo ne uzmakoše, a Allah je njihov zaštitnik. I samo na Allaha neka se vjernici oslone!",""
416,3,123,"Allah vas je i na Bedru pomogao, kada ste bili malobrojni! Zato se Allaha bojte, da biste bili zahvalni.",""
417,3,124,"Kada ti reče vjernicima: ""Zar vam nije dovoljno da vas Gospodar vaš pomogne sa tri hiljade poslanih meleka?""",""
418,3,125,"Dakako! Ako strpljivi i bogobojazni budete; i ako vas oni napadnu naglo, Gospodar vaš će vam poslati pomoć od pet hiljada meleka obilježenih.",""
419,3,126,"To je Allah učinio samo da vas obraduje i da se time srca vaša smire. A pomoći nema osim od Allaha, Silnog i Mudrog.",""
420,3,127,"I da jedan dio nevjernika uništi, ili da ih osramoti, te da se vrate razočarani.",""
421,3,128,"Ništa ne zavisi od tebe: bilo da im On pokajanje primi, ili da ih kazni, jer oni su, doista, zulumćari.",""
422,3,129,"Allahu pripada sve što je na nebesima i što je na Zemlji! On prašta kome On hoće, a na muke stavlja koga On hoće. Jer, Allah je Onaj Koji oprašta grijehe i milostiv je.",""
423,3,130,"O vi koji vjerujete, ne jedite kamatu više puta udvostručenu, i Allaha se bojte da biste spašeni bili.",""
424,3,131,"I čuvajte se Vatre koja je za nevjernike pripremljena.",""
425,3,132,"I pokoravajte se Allahu i Poslaniku kako bi vam milost ukazana bila.",""
426,3,133,"I požurite oprostu Gospodara vašega, i džennetu širokom kao nebesa i Zemlja – pripremljenom za bogobojazne –",""
427,3,134,"za one koji udjeljuju, i kada su u obilju i kada su u oskudici, koji srdžbu savlađuju i ljudima opraštaju. A Allah voli dobročinitelje.",""
428,3,135,"I za one koji, kada učine nešto loše, ili sebi zulum učine, Allaha se sjete i oprost za grijehe svoje mole. A ko oprašta grijehe, ako ne Allah?! I za one koji u grijehu svjesno ne ustraju.",""
429,3,136,"To su oni čija je nagrada oprost Gospodara njihova, i bašče kroz koje rijeke teku, gdje će vječno ostati. Divne li nagrade za one koji tako postupaju!",""
430,3,137,"Prije vas su mnogi narodi bili i nestali. Zato, putujte po Zemlji i gledajte kako su završili oni koji su istinu poricali.",""
431,3,138,"To je objašnjenje ljudima, i uputa i pouka za one koji se Allaha boje.",""
432,3,139,"Ne klonite duhom, i ne žalostite se! Vi ćete pobijediti, ako vjernici budete.",""
433,3,140,"Ako vas rane spopadnu – pa sigurno su takve rane i druge spopale – i te dane pobjede Mi naizmjenice dajemo ljudima, da bi Allah znao one koji vjeruju, i odabrao neke od vas za šehide. A Allah ne voli zulumćare.",""
434,3,141,"I da bi vjernike očistio, a nevjernike uništio.",""
435,3,142,"Zar mislite da ćete ući u džennet, a da Allah ne zna one od vas koji se bore, i da ne zna one koji su strpljivi?!",""
436,3,143,"Vi ste priželjkivali smrt prije nego što ste se s njom suočili, pa ste je, eto, vidjeli i u nju ste gledali.",""
437,3,144,"Muhammed je samo poslanik, a i prije njega je bilo poslanika. Ako bi on umro, ili ubijen bio, zar biste se vi nazad vratili?! Onaj ko se nazad vrati, Allahu neće ništa nauditi, a Allah će zahvalne nagraditi.",""
438,3,145,"Nijedna osoba neće umrijeti bez određenja Allahovog, časa suđenog. Ko želi nagradu na ovome svijetu, dat ćemo mu dio nagrade koji zaslužuje, a ko želi nagradu na ahiretu, dat ćemo mu dio nagrade koji zaslužuje. I zahvalne ćemo nagraditi!",""
439,3,146,"A koliko je bilo vjerovjesnika uz koje su se brojni pobožni ljudi borili, pa nisu klonuli zbog onoga što bi ih zadesilo na putu Allahovom, niti su posustajali, niti se predavali?! A Allah voli strpljive.",""
440,3,147,"Oni nisu govorili ništa drugo nego: ""Gospodaru naš, oprosti nam grijehe naše i pretjerivanje u postupcima našim, učvrsti korake naše i pomozi nam protiv naroda nevjerničkog.""",""
441,3,148,"Pa im je Allah dao nagradu na dunjaluku i ljepotu nagrade na ahiretu, a Allah voli dobročinitelje.",""
442,3,149,"O vi koji vjerujete, ako se budete pokoravali onima koji ne vjeruju, vratit će vas unazad pa ćete postati gubitnici.",""
443,3,150,"Međutim, samo je Allah zaštitnik vaš i On je najbolji pomagač.",""
444,3,151,"Mi ćemo uliti strah u srca onih koji ne vjeruju, zato što Allahu pridružuju ono o čemu Allah nije spustio nikakav dokaz; Vatra je njihovo boravište, a grozno je stjecište zulumćara.",""
445,3,152,"Allah je već potvrdio obećanje Svoje, kada ste ih vi uništavali, dozvolom Njegovom, dok niste neuspjeh doživjeli i o naredbi se razišli, i nepokorni bili, nakon što vam je pokazao šta volite: neki od vas žele dunjaluk, a drugi ahiret! Onda vas je On odvojio od njih, kako bi vas iskušao! I oprostio vam je; a Allah je prema vjernicima neizmjerno dobar.",""
446,3,153,"Kada ste uzmicali penjući se i ne obazirući se ni na koga, dok vas je Poslanik zvao iza leđa vaših, Allah vas je kaznio nedaćom na nedaću, kako ne biste tugovali za onim što vam je izmaklo niti zbog onoga što vas je zadesilo. A Allah u potpunosti zna ono što radite.",""
447,3,154,"Zatim vam je, poslije nevolje, spokojstvo spustio, san koji je neke od vas obuzeo, dok su se drugi brinuli samo o sebi, misleći o Allahu ono što nije istina, mislima paganskim. Govorili su: ""Imamo li mi išta u svemu ovom?""!"" Reci: ""Odredba u cjelosti pripada samo Allahu!"" Oni u sebi kriju ono što tebi ne pokazuju. I govorili su: ""Da smo išta u ovome imali, ne bismo ovdje izginuli!"" Reci: ""I da ste u kućama svojim bili, opet bi oni kojima je propisano da poginu izišli na mjesta pogibije svoje, da Allah iskuša šta je u grudima vašim i da ispita šta je u srcima vašim! A Allah dobro zna šta je u grudima.",""
448,3,155,"One od vas koji su uzmakli na dan kada su se dvije skupine sukobile, doista je šejtan naveo da posrnu zbog nečeg od onoga što su prije zaradili. A Allah im je već oprostio, Allah je, zaista, Onaj Koji oprašta grijehe i Onaj Koji ne žuri s kaznom.",""
449,3,156,"O vi koji vjerujete, ne budite kao oni koji ne vjeruju i koji govore za braću svoju, kada se na put po svijetu otisnu ili se budu borili: ""Da su bili s nama, ne bi umrli, niti bi poginuli!"" Jer, Allah time čini tugu u srcima njihovim, a Allah daje i život, i smrt. On dobro vidi ono što vi radite.",""
450,3,157,"A ako vi na Allahovom putu poginete ili umrete, pa Allahov oprost i milost bolji su od onoga što oni gomilaju.",""
451,3,158,"I bilo da umrete ili poginete, vi ćete pred Allaha sigurno sakupljeni biti.",""
452,3,159,"S Allahovom milošću ti si blag prema njima; a da si grub i tvrda srca bio, sigurno bi pobjegli na sve strane od tebe. Zato im praštaj i moli da im bude oprošteno, i dogovaraj se s njima. A kada se odlučiš, na Allaha se osloni; Allah, doista voli one koji se na Njega oslanjaju.",""
453,3,160,"Ako vas Allah pomogne, niko vas pobijediti neće; a ako vas napusti, pa ko je taj koji vam, osim Njega, može pomoći?! Pa, na Allaha neka se zato oslanjaju vjernici!",""
454,3,161,"Nije moguće da Vjerovjesnik šta utaji! A onaj ko šta utaji, doći će na Kijametski dan s tim što je utajio. Zatim će svakome u potpunosti biti dato ono što je zaslužio, i nikome neće zulum biti učinjen.",""
